nome,uf,siglaUf
VALE DO SOL,RIO GRANDE DO SUL,RS
VALE REAL,RIO GRANDE DO SUL,RS
VANINI,RIO GRANDE DO SUL,RS
VENÂNCIO AIRES,RIO GRANDE DO SUL,RS
VERA CRUZ,RIO GRANDE DO SUL,RS
VERANÓPOLIS,RIO GRANDE DO SUL,RS
VESPASIANO CORREA,RIO GRANDE DO SUL,RS
VIADUTOS,RIO GRANDE DO SUL,RS
VIAMÃO,RIO GRANDE DO SUL,RS
VICENTE DUTRA,RIO GRANDE DO SUL,RS
VICTOR GRAEFF,RIO GRANDE DO SUL,RS
VILA FLORES,RIO GRANDE DO SUL,RS
VILA LÂNGARO,RIO GRANDE DO SUL,RS
VILA MARIA,RIO GRANDE DO SUL,RS
VILA NOVA DO SUL,RIO GRANDE DO SUL,RS
VISTA ALEGRE,RIO GRANDE DO SUL,RS
VISTA ALEGRE DO PRATA,RIO GRANDE DO SUL,RS
VISTA GAÚCHA,RIO GRANDE DO SUL,RS
VITÓRIA DAS MISSÕES,RIO GRANDE DO SUL,RS
WESTFALIA,RIO GRANDE DO SUL,RS
XANGRI-LÁ,RIO GRANDE DO SUL,RS
ÁGUA CLARA,MATO GROSSO DO SUL,MS
ALCINÓPOLIS,MATO GROSSO DO SUL,MS
AMAMBAÍ,MATO GROSSO DO SUL,MS
ANASTÁCIO,MATO GROSSO DO SUL,MS
ANAURILÂNDIA,MATO GROSSO DO SUL,MS
ANGÉLICA,MATO GROSSO DO SUL,MS
ANTÔNIO JOÃO,MATO GROSSO DO SUL,MS
APARECIDA DO TABOADO,MATO GROSSO DO SUL,MS
AQUIDAUANA,MATO GROSSO DO SUL,MS
ARAL MOREIRA,MATO GROSSO DO SUL,MS
BANDEIRANTES,MATO GROSSO DO SUL,MS
BATAGUASSU,MATO GROSSO DO SUL,MS
BATAYPORÃ,MATO GROSSO DO SUL,MS
BELA VISTA,MATO GROSSO DO SUL,MS
BODOQUENA,MATO GROSSO DO SUL,MS
BONITO,MATO GROSSO DO SUL,MS
BRASILÂNDIA,MATO GROSSO DO SUL,MS
CAARAPÓ,MATO GROSSO DO SUL,MS
CAMAPUÃ,MATO GROSSO DO SUL,MS
CAMPO GRANDE,MATO GROSSO DO SUL,MS
CARACOL,MATO GROSSO DO SUL,MS
CASSILÂNDIA,MATO GROSSO DO SUL,MS
CHAPADÃO DO SUL,MATO GROSSO DO SUL,MS
CORGUINHO,MATO GROSSO DO SUL,MS
CORONEL SAPUCAIA,MATO GROSSO DO SUL,MS
CORUMBÁ,MATO GROSSO DO SUL,MS
COSTA RICA,MATO GROSSO DO SUL,MS
COXIM,MATO GROSSO DO SUL,MS
DEODÁPOLIS,MATO GROSSO DO SUL,MS
DOIS IRMÃOS DO BURITI,MATO GROSSO DO SUL,MS
DOURADINA,MATO GROSSO DO SUL,MS
DOURADOS,MATO GROSSO DO SUL,MS
ELDORADO,MATO GROSSO DO SUL,MS
FÁTIMA DO SUL,MATO GROSSO DO SUL,MS
FIGUEIRÃO,MATO GROSSO DO SUL,MS
GLÓRIA DE DOURADOS,MATO GROSSO DO SUL,MS
GUIA LOPES DA LAGUNA,MATO GROSSO DO SUL,MS
IGUATEMI,MATO GROSSO DO SUL,MS
INOCÊNCIA,MATO GROSSO DO SUL,MS
ITAPORÃ,MATO GROSSO DO SUL,MS
ITAQUIRAÍ,MATO GROSSO DO SUL,MS
IVINHEMA,MATO GROSSO DO SUL,MS
JAPORÃ,MATO GROSSO DO SUL,MS
JARAGUARI,MATO GROSSO DO SUL,MS
JARDIM,MATO GROSSO DO SUL,MS
JATEÍ,MATO GROSSO DO SUL,MS
JUTÍ,MATO GROSSO DO SUL,MS
LADÁRIO,MATO GROSSO DO SUL,MS
LAGUNA CARAPÃ,MATO GROSSO DO SUL,MS
MARACAJU,MATO GROSSO DO SUL,MS
MIRANDA,MATO GROSSO DO SUL,MS
MUNDO NOVO,MATO GROSSO DO SUL,MS
NAVIRAÍ,MATO GROSSO DO SUL,MS
NIOAQUE,MATO GROSSO DO SUL,MS
NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,MS
NOVA ANDRADINA,MATO GROSSO DO SUL,MS
NOVO HORIZONTE DO SUL,MATO GROSSO DO SUL,MS
PARANAÍBA,MATO GROSSO DO SUL,MS
PARANHOS,MATO GROSSO DO SUL,MS
PEDRO GOMES,MATO GROSSO DO SUL,MS
PONTA PORÃ,MATO GROSSO DO SUL,MS
PORTO MURTINHO,MATO GROSSO DO SUL,MS
RIBAS DO RIO PARDO,MATO GROSSO DO SUL,MS
RIO BRILHANTE,MATO GROSSO DO SUL,MS
RIO NEGRO,MATO GROSSO DO SUL,MS
RIO VERDE DE MATO GROSSO,MATO GROSSO DO SUL,MS
ROCHEDO,MATO GROSSO DO SUL,MS
SANTA RITA DO PARDO,MATO GROSSO DO SUL,MS
SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,MS
SETE QUEDAS,MATO GROSSO DO SUL,MS
SELVÍRIA,MATO GROSSO DO SUL,MS
SIDROLÂNDIA,MATO GROSSO DO SUL,MS
SONORA,MATO GROSSO DO SUL,MS
TACURU,MATO GROSSO DO SUL,MS
TAQUARUSSU,MATO GROSSO DO SUL,MS
TERENOS,MATO GROSSO DO SUL,MS
TRÊS LAGOAS,MATO GROSSO DO SUL,MS
VICENTINA,MATO GROSSO DO SUL,MS
ACORIZAL,MATO GROSSO,MT
ÁGUA BOA,MATO GROSSO,MT
ALTA FLORESTA,MATO GROSSO,MT
ALTO ARAGUAIA,MATO GROSSO,MT
ALTO BOA VISTA,MATO GROSSO,MT
ALTO GARÇAS,MATO GROSSO,MT
ALTO PARAGUAI,MATO GROSSO,MT
ALTO TAQUARI,MATO GROSSO,MT
APIACÁS,MATO GROSSO,MT
ARAGUAIANA,MATO GROSSO,MT
ARAGUAINHA,MATO GROSSO,MT
ARAPUTANGA,MATO GROSSO,MT
ARENÁPOLIS,MATO GROSSO,MT
ARIPUANÃ,MATO GROSSO,MT
BARÃO DE MELGAÇO,MATO GROSSO,MT
BARRA DO BUGRES,MATO GROSSO,MT
BARRA DO GARÇAS,MATO GROSSO,MT
BOM JESUS DO ARAGUAIA,MATO GROSSO,MT
BRASNORTE,MATO GROSSO,MT
CÁCERES,MATO GROSSO,MT
CAMPINÁPOLIS,MATO GROSSO,MT
CAMPO NOVO DO PARECIS,MATO GROSSO,MT
CAMPO VERDE,MATO GROSSO,MT
CAMPOS DE JÚLIO,MATO GROSSO,MT
CANABRAVA DO NORTE,MATO GROSSO,MT
CANARANA,MATO GROSSO,MT
CARLINDA,MATO GROSSO,MT
CASTANHEIRA,MATO GROSSO,MT
CHAPADA DOS GUIMARÃES,MATO GROSSO,MT
CLÁUDIA,MATO GROSSO,MT
COCALINHO,MATO GROSSO,MT
COLÍDER,MATO GROSSO,MT
COLNIZA,MATO GROSSO,MT
COMODORO,MATO GROSSO,MT
CONFRESA,MATO GROSSO,MT
CONQUISTA D'OESTE,MATO GROSSO,MT
COTRIGUAÇU,MATO GROSSO,MT
CUIABÁ,MATO GROSSO,MT
CURVELÂNDIA,MATO GROSSO,MT
DENISE,MATO GROSSO,MT
DIAMANTINO,MATO GROSSO,MT
DOM AQUINO,MATO GROSSO,MT
FELIZ NATAL,MATO GROSSO,MT
FIGUEIRÓPOLIS D'OESTE,MATO GROSSO,MT
GAÚCHA DO NORTE,MATO GROSSO,MT
GENERAL CARNEIRO,MATO GROSSO,MT
GLÓRIA D'OESTE,MATO GROSSO,MT
GUARANTÃ DO NORTE,MATO GROSSO,MT
GUIRATINGA,MATO GROSSO,MT
INDIAVAÍ,MATO GROSSO,MT
IPIRANGA DO NORTE,MATO GROSSO,MT
ITANHANGÁ,MATO GROSSO,MT
ITAÚBA,MATO GROSSO,MT
ITIQUIRA,MATO GROSSO,MT
JACIARA,MATO GROSSO,MT
JANGADA,MATO GROSSO,MT
JAURU,MATO GROSSO,MT
JUARA,MATO GROSSO,MT
JUÍNA,MATO GROSSO,MT
JURUENA,MATO GROSSO,MT
JUSCIMEIRA,MATO GROSSO,MT
LAMBARI D'OESTE,MATO GROSSO,MT
LUCAS DO RIO VERDE,MATO GROSSO,MT
LUCIARA,MATO GROSSO,MT
VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,MT
MARCELÂNDIA,MATO GROSSO,MT
MATUPÁ,MATO GROSSO,MT
MIRASSOL D'OESTE,MATO GROSSO,MT
NOBRES,MATO GROSSO,MT
NORTELÂNDIA,MATO GROSSO,MT
NOSSA SENHORA DO LIVRAMENTO,MATO GROSSO,MT
NOVA BANDEIRANTES,MATO GROSSO,MT
NOVA NAZARÉ,MATO GROSSO,MT
NOVA LACERDA,MATO GROSSO,MT
NOVA SANTA HELENA,MATO GROSSO,MT
NOVA BRASILÂNDIA,MATO GROSSO,MT
NOVA CANAÃ DO NORTE,MATO GROSSO,MT
NOVA MUTUM,MATO GROSSO,MT
NOVA OLÍMPIA,MATO GROSSO,MT
NOVA UBIRATÃ,MATO GROSSO,MT
NOVA XAVANTINA,MATO GROSSO,MT
NOVO MUNDO,MATO GROSSO,MT
NOVO HORIZONTE DO NORTE,MATO GROSSO,MT
NOVO SÃO JOAQUIM,MATO GROSSO,MT
PARANAITÁ,MATO GROSSO,MT
PARANATINGA,MATO GROSSO,MT
NOVO SANTO ANTÔNIO,MATO GROSSO,MT
PEDRA PRETA,MATO GROSSO,MT
PEIXOTO DE AZEVEDO,MATO GROSSO,MT
PLANALTO DA SERRA,MATO GROSSO,MT
POCONÉ,MATO GROSSO,MT
PONTAL DO ARAGUAIA,MATO GROSSO,MT
PONTE BRANCA,MATO GROSSO,MT
PONTES E LACERDA,MATO GROSSO,MT
PORTO ALEGRE DO NORTE,MATO GROSSO,MT
PORTO DOS GAÚCHOS,MATO GROSSO,MT
PORTO ESPERIDIÃO,MATO GROSSO,MT
PORTO ESTRELA,MATO GROSSO,MT
POXORÉU,MATO GROSSO,MT
PRIMAVERA DO LESTE,MATO GROSSO,MT
QUERÊNCIA,MATO GROSSO,MT
SÃO JOSÉ DOS QUATRO MARCOS,MATO GROSSO,MT
RESERVA DO CABAÇAL,MATO GROSSO,MT
RIBEIRÃO CASCALHEIRA,MATO GROSSO,MT
RIBEIRÃOZINHO,MATO GROSSO,MT
RIO BRANCO,MATO GROSSO,MT
SANTA CARMEM,MATO GROSSO,MT
SANTO AFONSO,MATO GROSSO,MT
SÃO JOSÉ DO POVO,MATO GROSSO,MT
SÃO JOSÉ DO RIO CLARO,MATO GROSSO,MT
SÃO JOSÉ DO XINGU,MATO GROSSO,MT
SÃO PEDRO DA CIPA,MATO GROSSO,MT
RONDOLÂNDIA,MATO GROSSO,MT
RONDONÓPOLIS,MATO GROSSO,MT
ROSÁRIO OESTE,MATO GROSSO,MT
SANTA CRUZ DO XINGU,MATO GROSSO,MT
SALTO DO CÉU,MATO GROSSO,MT
SANTA RITA DO TRIVELATO,MATO GROSSO,MT
SANTA TEREZINHA,MATO GROSSO,MT
SANTO ANTÔNIO DO LESTE,MATO GROSSO,MT
SANTO ANTÔNIO DO LEVERGER,MATO GROSSO,MT
SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,MT
SAPEZAL,MATO GROSSO,MT
SERRA NOVA DOURADA,MATO GROSSO,MT
SINOP,MATO GROSSO,MT
SORRISO,MATO GROSSO,MT
TABAPORÃ,MATO GROSSO,MT
TANGARÁ DA SERRA,MATO GROSSO,MT
TAPURAH,MATO GROSSO,MT
TERRA NOVA DO NORTE,MATO GROSSO,MT
TESOURO,MATO GROSSO,MT
TORIXORÉU,MATO GROSSO,MT
UNIÃO DO SUL,MATO GROSSO,MT
VALE DE SÃO DOMINGOS,MATO GROSSO,MT
VÁRZEA GRANDE,MATO GROSSO,MT
VERA,MATO GROSSO,MT
VILA RICA,MATO GROSSO,MT
NOVA GUARITA,MATO GROSSO,MT
NOVA MARILÂNDIA,MATO GROSSO,MT
NOVA MARINGÁ,MATO GROSSO,MT
NOVA MONTE VERDE,MATO GROSSO,MT
ABADIA DE GOIÁS,GOIAS,GO
ABADIÂNIA,GOIAS,GO
ACREÚNA,GOIAS,GO
ADELÂNDIA,GOIAS,GO
ÁGUA FRIA DE GOIÁS,GOIAS,GO
ÁGUA LIMPA,GOIAS,GO
ÁGUAS LINDAS DE GOIÁS,GOIAS,GO
ALEXÂNIA,GOIAS,GO
ALOÂNDIA,GOIAS,GO
ALTO HORIZONTE,GOIAS,GO
ALTO PARAÍSO DE GOIÁS,GOIAS,GO
ALVORADA DO NORTE,GOIAS,GO
AMARALINA,GOIAS,GO
AMERICANO DO BRASIL,GOIAS,GO
AMORINÓPOLIS,GOIAS,GO
ANÁPOLIS,GOIAS,GO
ANHANGÜERA,GOIAS,GO
ANICUNS,GOIAS,GO
APARECIDA DE GOIÂNIA,GOIAS,GO
APARECIDA DO RIO DOCE,GOIAS,GO
APORÉ,GOIAS,GO
ARAÇU,GOIAS,GO
ARAGARÇAS,GOIAS,GO
ARAGOIÂNIA,GOIAS,GO
ARAGUAPAZ,GOIAS,GO
ARENÓPOLIS,GOIAS,GO
ARUANÃ,GOIAS,GO
AURILÂNDIA,GOIAS,GO
AVELINÓPOLIS,GOIAS,GO
BALIZA,GOIAS,GO
BARRO ALTO,GOIAS,GO
BELA VISTA DE GOIÁS,GOIAS,GO
BOM JARDIM DE GOIÁS,GOIAS,GO
BOM JESUS,GOIAS,GO
BONFINÓPOLIS,GOIAS,GO
BONÓPOLIS,GOIAS,GO
BRAZABRANTES,GOIAS,GO
BRITÂNIA,GOIAS,GO
BURITI ALEGRE,GOIAS,GO
BURITI DE GOIÁS,GOIAS,GO
BURITINÓPOLIS,GOIAS,GO
CABECEIRAS,GOIAS,GO
CACHOEIRA ALTA,GOIAS,GO
CACHOEIRA DE GOIÁS,GOIAS,GO
CACHOEIRA DOURADA,GOIAS,GO
CAÇU,GOIAS,GO
CAIAPÔNIA,GOIAS,GO
CALDAS NOVAS,GOIAS,GO
CALDAZINHA,GOIAS,GO
CAMPESTRE DE GOIÁS,GOIAS,GO
CAMPINAÇU,GOIAS,GO
CAMPINORTE,GOIAS,GO
CAMPO ALEGRE DE GOIÁS,GOIAS,GO
CAMPO LIMPO DE GOIÁS,GOIAS,GO
CAMPOS BELOS,GOIAS,GO
CAMPOS VERDES,GOIAS,GO
CARMO DO RIO VERDE,GOIAS,GO
CASTELÂNDIA,GOIAS,GO
CATALÃO,GOIAS,GO
CATURAÍ,GOIAS,GO
CAVALCANTE,GOIAS,GO
CERES,GOIAS,GO
CEZARINA,GOIAS,GO
CHAPADÃO DO CÉU,GOIAS,GO
CIDADE OCIDENTAL,GOIAS,GO
COCALZINHO DE GOIÁS,GOIAS,GO
COLINAS DO SUL,GOIAS,GO
CÓRREGO DO OURO,GOIAS,GO
CORUMBÁ DE GOIÁS,GOIAS,GO
CORUMBAÍBA,GOIAS,GO
CRISTALINA,GOIAS,GO
CRISTIANÓPOLIS,GOIAS,GO
CRIXÁS,GOIAS,GO
CROMÍNIA,GOIAS,GO
CUMARI,GOIAS,GO
DAMIANÓPOLIS,GOIAS,GO
DAMOLÂNDIA,GOIAS,GO
DAVINÓPOLIS,GOIAS,GO
DIORAMA,GOIAS,GO
DOVERLÂNDIA,GOIAS,GO
EDEALINA,GOIAS,GO
EDÉIA,GOIAS,GO
ESTRELA DO NORTE,GOIAS,GO
FAINA,GOIAS,GO
FAZENDA NOVA,GOIAS,GO
FIRMINÓPOLIS,GOIAS,GO
FLORES DE GOIÁS,GOIAS,GO
FORMOSA,GOIAS,GO
FORMOSO,GOIAS,GO
GAMELEIRA DE GOIÁS,GOIAS,GO
DIVINÓPOLIS DE GOIÁS,GOIAS,GO
GOIANÁPOLIS,GOIAS,GO
GOIANDIRA,GOIAS,GO
GOIANÉSIA,GOIAS,GO
GOIÂNIA,GOIAS,GO
GOIANIRA,GOIAS,GO
GOIÁS,GOIAS,GO
GOIATUBA,GOIAS,GO
GOUVELÂNDIA,GOIAS,GO
GUAPÓ,GOIAS,GO
GUARAÍTA,GOIAS,GO
GUARANI DE GOIÁS,GOIAS,GO
GUARINOS,GOIAS,GO
HEITORAÍ,GOIAS,GO
HIDROLÂNDIA,GOIAS,GO
HIDROLINA,GOIAS,GO
IACIARA,GOIAS,GO
INACIOLÂNDIA,GOIAS,GO
INDIARA,GOIAS,GO
INHUMAS,GOIAS,GO
IPAMERI,GOIAS,GO
IPIRANGA DE GOIÁS,GOIAS,GO
IPORÁ,GOIAS,GO
ISRAELÂNDIA,GOIAS,GO
ITABERAÍ,GOIAS,GO
ITAGUARI,GOIAS,GO
ITAGUARU,GOIAS,GO
ITAJÁ,GOIAS,GO
ITAPACI,GOIAS,GO
ITAPIRAPUÃ,GOIAS,GO
ITAPURANGA,GOIAS,GO
ITARUMÃ,GOIAS,GO
ITAUÇU,GOIAS,GO
ITUMBIARA,GOIAS,GO
IVOLÂNDIA,GOIAS,GO
JANDAIA,GOIAS,GO
JARAGUÁ,GOIAS,GO
JATAÍ,GOIAS,GO
JAUPACI,GOIAS,GO
JESÚPOLIS,GOIAS,GO
JOVIÂNIA,GOIAS,GO
JUSSARA,GOIAS,GO
LAGOA SANTA,GOIAS,GO
LEOPOLDO DE BULHÕES,GOIAS,GO
LUZIÂNIA,GOIAS,GO
MAIRIPOTABA,GOIAS,GO
MAMBAÍ,GOIAS,GO
MARA ROSA,GOIAS,GO
MARZAGÃO,GOIAS,GO
MATRINCHÃ,GOIAS,GO
MAURILÂNDIA,GOIAS,GO
MIMOSO DE GOIÁS,GOIAS,GO
MINAÇU,GOIAS,GO
MINEIROS,GOIAS,GO
MOIPORÁ,GOIAS,GO
MONTE ALEGRE DE GOIÁS,GOIAS,GO
MONTES CLAROS DE GOIÁS,GOIAS,GO
MONTIVIDIU,GOIAS,GO
MONTIVIDIU DO NORTE,GOIAS,GO
MORRINHOS,GOIAS,GO
MORRO AGUDO DE GOIÁS,GOIAS,GO
MOSSÂMEDES,GOIAS,GO
MOZARLÂNDIA,GOIAS,GO
MUNDO NOVO,GOIAS,GO
MUTUNÓPOLIS,GOIAS,GO
NAZÁRIO,GOIAS,GO
NERÓPOLIS,GOIAS,GO
NIQUELÂNDIA,GOIAS,GO
NOVA AMÉRICA,GOIAS,GO
NOVA AURORA,GOIAS,GO
NOVA CRIXÁS,GOIAS,GO
NOVA GLÓRIA,GOIAS,GO
NOVA IGUAÇU DE GOIÁS,GOIAS,GO
NOVA ROMA,GOIAS,GO
NOVA VENEZA,GOIAS,GO
NOVO BRASIL,GOIAS,GO
NOVO GAMA,GOIAS,GO
NOVO PLANALTO,GOIAS,GO
ORIZONA,GOIAS,GO
OURO VERDE DE GOIÁS,GOIAS,GO
OUVIDOR,GOIAS,GO
PADRE BERNARDO,GOIAS,GO
PALESTINA DE GOIÁS,GOIAS,GO
PALMEIRAS DE GOIÁS,GOIAS,GO
PALMELO,GOIAS,GO
PALMINÓPOLIS,GOIAS,GO
PANAMÁ,GOIAS,GO
PARANAIGUARA,GOIAS,GO
PARAÚNA,GOIAS,GO
PEROLÂNDIA,GOIAS,GO
PETROLINA DE GOIÁS,GOIAS,GO
PILAR DE GOIÁS,GOIAS,GO
PIRACANJUBA,GOIAS,GO
PIRANHAS,GOIAS,GO
PIRENÓPOLIS,GOIAS,GO
PIRES DO RIO,GOIAS,GO
PLANALTINA,GOIAS,GO
PONTALINA,GOIAS,GO
PORANGATU,GOIAS,GO
PORTEIRÃO,GOIAS,GO
PORTELÂNDIA,GOIAS,GO
POSSE,GOIAS,GO
PROFESSOR JAMIL,GOIAS,GO
QUIRINÓPOLIS,GOIAS,GO
RIALMA,GOIAS,GO
RIANÁPOLIS,GOIAS,GO
RIO QUENTE,GOIAS,GO
RIO VERDE,GOIAS,GO
RUBIATABA,GOIAS,GO
SANCLERLÂNDIA,GOIAS,GO
SANTA BÁRBARA DE GOIÁS,GOIAS,GO
SANTA CRUZ DE GOIÁS,GOIAS,GO
SANTA FÉ DE GOIÁS,GOIAS,GO
SANTA HELENA DE GOIÁS,GOIAS,GO
SANTA ISABEL,GOIAS,GO
SANTA RITA DO ARAGUAIA,GOIAS,GO
SANTA RITA DO NOVO DESTINO,GOIAS,GO
SANTA ROSA DE GOIÁS,GOIAS,GO
SANTA TEREZA DE GOIÁS,GOIAS,GO
SANTA TEREZINHA DE GOIÁS,GOIAS,GO
SANTO ANTÔNIO DA BARRA,GOIAS,GO
SANTO ANTÔNIO DE GOIÁS,GOIAS,GO
SANTO ANTÔNIO DO DESCOBERTO,GOIAS,GO
SÃO DOMINGOS,GOIAS,GO
SÃO FRANCISCO DE GOIÁS,GOIAS,GO
SÃO JOÃO D'ALIANÇA,GOIAS,GO
SÃO JOÃO DA PARAÚNA,GOIAS,GO
SÃO LUÍS DE MONTES BELOS,GOIAS,GO
SÃO LUIZ DO NORTE,GOIAS,GO
SÃO MIGUEL DO ARAGUAIA,GOIAS,GO
SÃO MIGUEL DO PASSA QUATRO,GOIAS,GO
SÃO PATRÍCIO,GOIAS,GO
SÃO SIMÃO,GOIAS,GO
SENADOR CANEDO,GOIAS,GO
SERRANÓPOLIS,GOIAS,GO
SILVÂNIA,GOIAS,GO
SIMOLÂNDIA,GOIAS,GO
SÍTIO D'ABADIA,GOIAS,GO
TAQUARAL DE GOIÁS,GOIAS,GO
TERESINA DE GOIÁS,GOIAS,GO
TEREZÓPOLIS DE GOIÁS,GOIAS,GO
TRÊS RANCHOS,GOIAS,GO
TRINDADE,GOIAS,GO
TROMBAS,GOIAS,GO
TURVÂNIA,GOIAS,GO
TURVELÂNDIA,GOIAS,GO
UIRAPURU,GOIAS,GO
URUAÇU,GOIAS,GO
URUANA,GOIAS,GO
URUTAÍ,GOIAS,GO
VALPARAÍSO DE GOIÁS,GOIAS,GO
VARJÃO,GOIAS,GO
VIANÓPOLIS,GOIAS,GO
VICENTINÓPOLIS,GOIAS,GO
VILA BOA,GOIAS,GO
VILA PROPÍCIO,GOIAS,GO
BRASILIA - ASA NORTE,DISTRITO FEDERAL,DF
BRASÍLIA,DISTRITO FEDERAL,DF
BRASILIA - ASA SUL,DISTRITO FEDERAL,DF
BRAZLANDIA,DISTRITO FEDERAL,DF
CANDANGOLANDIA,DISTRITO FEDERAL,DF
CEILANDIA,DISTRITO FEDERAL,DF
CRUZEIRO,DISTRITO FEDERAL,DF
GAMA,DISTRITO FEDERAL,DF
GUARA,DISTRITO FEDERAL,DF
LAGO NORTE,DISTRITO FEDERAL,DF
LAGO SUL,DISTRITO FEDERAL,DF
NUCLEO BANDEIRANTE,DISTRITO FEDERAL,DF
PARANOA,DISTRITO FEDERAL,DF
PLANALTINA,DISTRITO FEDERAL,DF
RECANTO DAS EMAS,DISTRITO FEDERAL,DF
RIACHO FUNDO,DISTRITO FEDERAL,DF
SAMAMBAIA,DISTRITO FEDERAL,DF
SANTA MARIA,DISTRITO FEDERAL,DF
SAO SEBASTIAO,DISTRITO FEDERAL,DF
SOBRADINHO,DISTRITO FEDERAL,DF
TAGUATINGA,DISTRITO FEDERAL,DF
ALTA FLORESTA D'OESTE,RONDONIA,RO
ARIQUEMES,RONDONIA,RO
CABIXI,RONDONIA,RO
CACOAL,RONDONIA,RO
CEREJEIRAS,RONDONIA,RO
COLORADO DO OESTE,RONDONIA,RO
CORUMBIARA,RONDONIA,RO
COSTA MARQUES,RONDONIA,RO
ESPIGÃO DO OESTE,RONDONIA,RO
GUAJARÁ-MIRIM,RONDONIA,RO
JARU,RONDONIA,RO
JI-PARANÁ,RONDONIA,RO
MACHADINHO D'OESTE,RONDONIA,RO
NOVA BRASILÂNDIA D'OESTE,RONDONIA,RO
OURO PRETO DO OESTE,RONDONIA,RO
PIMENTA BUENO,RONDONIA,RO
PORTO VELHO,RONDONIA,RO
PRESIDENTE MÉDICI,RONDONIA,RO
RIO CRESPO,RONDONIA,RO
ROLIM DE MOURA,RONDONIA,RO
SANTA LUZIA D'OESTE,RONDONIA,RO
VILHENA,RONDONIA,RO
SÃO MIGUEL DO GUAPORÉ,RONDONIA,RO
NOVA MAMORÉ,RONDONIA,RO
ALVORADA D'OESTE,RONDONIA,RO
ALTO ALEGRE DOS PARECIS,RONDONIA,RO
ALTO PARAÍSO,RONDONIA,RO
BURITIS,RONDONIA,RO
NOVO HORIZONTE DO OESTE,RONDONIA,RO
CACAULÂNDIA,RONDONIA,RO
CAMPO NOVO DE RONDÔNIA,RONDONIA,RO
CANDEIAS DO JAMARI,RONDONIA,RO
CASTANHEIRAS,RONDONIA,RO
CHUPINGUAIA,RONDONIA,RO
CUJUBIM,RONDONIA,RO
GOVERNADOR JORGE TEIXEIRA,RONDONIA,RO
ITAPUÃ DO OESTE,RONDONIA,RO
MINISTRO ANDREAZZA,RONDONIA,RO
MIRANTE DA SERRA,RONDONIA,RO
MONTE NEGRO,RONDONIA,RO
NOVA UNIÃO,RONDONIA,RO
PARECIS,RONDONIA,RO
PIMENTEIRAS DO OESTE,RONDONIA,RO
PRIMAVERA DE RONDÔNIA,RONDONIA,RO
SÃO FELIPE D'OESTE,RONDONIA,RO
SÃO FRANCISCO DO GUAPORÉ,RONDONIA,RO
SERINGUEIRAS,RONDONIA,RO
TEIXEIRÓPOLIS,RONDONIA,RO
THEOBROMA,RONDONIA,RO
URUPÁ,RONDONIA,RO
VALE DO ANARI,RONDONIA,RO
VALE DO PARAÍSO,RONDONIA,RO
DATA,RONDONIA,RO
ACRELÂNDIA,ACRE,AC
ASSIS BRASIL,ACRE,AC
BRASILÉIA,ACRE,AC
BUJARI,ACRE,AC
CAPIXABA,ACRE,AC
CRUZEIRO DO SUL,ACRE,AC
EPITACIOLÂNDIA,ACRE,AC
FEIJÓ,ACRE,AC
JORDÃO,ACRE,AC
MÂNCIO LIMA,ACRE,AC
MANOEL URBANO,ACRE,AC
MARECHAL THAUMATURGO,ACRE,AC
PLÁCIDO DE CASTRO,ACRE,AC
PORTO WALTER,ACRE,AC
RIO BRANCO,ACRE,AC
RODRIGUES ALVES,ACRE,AC
SANTA ROSA DO PURUS,ACRE,AC
SENADOR GUIOMARD,ACRE,AC
SENA MADUREIRA,ACRE,AC
TARAUACÁ,ACRE,AC
XAPURI,ACRE,AC
PORTO ACRE,ACRE,AC
ALVARÃES,AMAZONAS,AM
AMATURÁ,AMAZONAS,AM
ANAMÃ,AMAZONAS,AM
ANORI,AMAZONAS,AM
APUÍ,AMAZONAS,AM
ATALAIA DO NORTE,AMAZONAS,AM
AUTAZES,AMAZONAS,AM
BARCELOS,AMAZONAS,AM
BARREIRINHA,AMAZONAS,AM
BENJAMIN CONSTANT,AMAZONAS,AM
BERURI,AMAZONAS,AM
BOA VISTA DO RAMOS,AMAZONAS,AM
BOCA DO ACRE,AMAZONAS,AM
BORBA,AMAZONAS,AM
CAAPIRANGA,AMAZONAS,AM
CANUTAMA,AMAZONAS,AM
CARAUARI,AMAZONAS,AM
CAREIRO,AMAZONAS,AM
CAREIRO DA VÁRZEA,AMAZONAS,AM
COARI,AMAZONAS,AM
CODAJÁS,AMAZONAS,AM
EIRUNEPÉ,AMAZONAS,AM
ENVIRA,AMAZONAS,AM
FONTE BOA,AMAZONAS,AM
GUAJARÁ,AMAZONAS,AM
HUMAITÁ,AMAZONAS,AM
IPIXUNA,AMAZONAS,AM
IRANDUBA,AMAZONAS,AM
Y-NOME TESTE DATASUS,RORAIMA,RR
AGUAS CLARAS,DISTRITO FEDERAL,DF
PARK WAY,DISTRITO FEDERAL,DF
RIACHO FUNDO II,DISTRITO FEDERAL,DF
SOBRADINHO II,DISTRITO FEDERAL,DF
VARJAO,DISTRITO FEDERAL,DF
ITAPOA,DISTRITO FEDERAL,DF
SCIA-ESTRUTURAL,DISTRITO FEDERAL,DF
